Order No,Item ID,Sales Date,Customer Id,City Id,Qty,Price,COGS,Discount Percent
10622,35,9/13/2018,4021,4,3,130,119,20
10834,28,9/13/2018,147,14,3,92,64,34
11653,25,9/13/2018,3750,29,2,67,53,43
11655,36,9/13/2018,3291,79,1,133,123,2
14297,29,9/13/2018,1556,67,3,53,45,36
14608,36,9/13/2018,4845,66,1,133,123,39
14849,6,9/13/2018,4173,76,3,93,65,30
16185,9,9/13/2018,699,20,2,100,83,26
16456,16,9/13/2018,2593,12,1,60,54,39
21019,28,9/13/2018,470,55,2,92,64,3
21356,27,9/13/2018,3025,2,1,83,66,44
21738,13,9/13/2018,2446,34,2,52,36,2
26129,46,9/13/2018,2448,11,1,867,554,33
26232,18,9/13/2018,5461,26,1,83,53,23
27203,42,9/13/2018,916,39,2,753,451,4
27629,34,9/13/2018,5476,11,2,100,86,42
29156,16,9/13/2018,5627,7,1,60,54,41
24,22,9/14/2018,3557,3,1,83,70,18
401,3,9/14/2018,778,24,1,753,301,25
770,20,9/14/2018,629,37,1,50,40,17
986,19,9/14/2018,2826,11,1,83,66,11
2589,27,9/14/2018,2642,16,2,83,66,3
2685,13,9/14/2018,3702,71,2,52,36,34
2811,19,9/14/2018,3611,81,2,83,66,37
2980,9,9/14/2018,1763,97,2,100,83,8
3473,24,9/14/2018,2509,55,2,91,77,3
3683,26,9/14/2018,1576,4,2,65,52,45
3889,25,9/14/2018,2347,8,1,67,53,33
4213,10,9/14/2018,2712,22,1,100,84,14
4798,25,9/14/2018,2556,34,1,67,53,5
5418,4,9/14/2018,2796,59,1,233,172,8
5648,30,9/14/2018,2114,39,2,40,36,35
5858,13,9/14/2018,2659,16,1,52,36,3
6581,1,9/14/2018,516,89,2,267,202,13
6905,26,9/14/2018,1905,92,2,65,52,12
7206,17,9/14/2018,3770,80,1,92,36,40
7220,1,9/14/2018,3774,62,2,267,202,35
7348,30,9/14/2018,1849,65,2,40,36,19
7587,4,9/14/2018,550,90,1,233,172,2
7612,5,9/14/2018,3962,63,1,333,259,27
7880,26,9/14/2018,198,89,2,65,52,19
8656,22,9/14/2018,1911,25,2,83,70,33
8879,21,9/14/2018,3843,39,2,47,39,43
9269,18,9/14/2018,3973,48,1,83,53,40
9731,8,9/14/2018,77,16,1,97,67,26
9870,9,9/14/2018,2910,13,1,100,83,39
12261,24,9/14/2018,4234,21,3,91,77,40
12608,27,9/14/2018,2143,51,3,83,66,31
12704,35,9/14/2018,355,13,2,130,119,29
13853,36,9/14/2018,545,67,1,133,123,6
14095,8,9/14/2018,3127,28,1,97,67,4
15393,20,9/14/2018,1076,68,2,50,40,34
17288,35,9/14/2018,2122,91,3,130,119,3
17568,26,9/14/2018,2219,97,2,65,52,20
18505,18,9/14/2018,388,3,2,83,53,7
19968,36,9/14/2018,1908,21,2,133,123,7
21582,48,9/14/2018,533,67,2,822,534,30
25415,15,9/14/2018,6314,56,2,40,38,20
26373,22,9/14/2018,2769,3,1,83,70,3
26407,20,9/14/2018,4433,50,2,50,40,41
26723,16,9/14/2018,2771,57,1,60,54,2
28406,38,9/14/2018,1036,45,2,167,115,31
29741,20,9/14/2018,1312,45,2,50,40,7
1735,18,9/15/2018,956,72,1,83,53,20
1873,23,9/15/2018,325,73,1,67,46,28
1928,9,9/15/2018,1043,32,2,100,83,24
2076,26,9/15/2018,3191,45,2,65,52,25
2216,6,9/15/2018,2442,32,1,93,65,44
2499,22,9/15/2018,2538,1,1,83,70,41
2545,21,9/15/2018,3429,99,2,47,39,8
3339,6,9/15/2018,408,73,1,93,65,31
3659,30,9/15/2018,3927,9,2,40,36,25
3664,27,9/15/2018,3470,61,1,83,66,21
3813,17,9/15/2018,882,27,2,92,36,42
4082,24,9/15/2018,1658,83,2,91,77,41
4461,21,9/15/2018,2407,44,1,47,39,3
4899,8,9/15/2018,2148,49,2,97,67,2
4902,29,9/15/2018,879,19,2,53,45,1
4958,6,9/15/2018,1264,66,1,93,65,9
5275,1,9/15/2018,3883,36,1,267,202,27
5428,25,9/15/2018,3163,13,1,67,53,20
5950,30,9/15/2018,2910,13,1,40,36,41
6355,23,9/15/2018,651,99,1,67,46,29
6534,7,9/15/2018,1789,52,1,100,78,23
6657,8,9/15/2018,2443,8,2,97,67,33
6922,18,9/15/2018,1024,41,2,83,53,29
7165,22,9/15/2018,1915,34,2,83,70,27
7892,4,9/15/2018,1031,35,1,233,172,45
7988,1,9/15/2018,2673,51,2,267,202,4
9014,13,9/15/2018,3216,19,1,52,36,19
9028,2,9/15/2018,2804,9,2,200,140,4
9030,7,9/15/2018,3771,68,1,100,78,33
9102,22,9/15/2018,97,88,1,83,70,13
9219,22,9/15/2018,1685,67,2,83,70,35
9259,21,9/15/2018,15,63,2,47,39,44
10027,27,9/15/2018,4259,92,3,83,66,17
10433,18,9/15/2018,4541,58,2,83,53,6
10947,16,9/15/2018,2172,89,2,60,54,38
11128,26,9/15/2018,4272,14,2,65,52,36
11208,7,9/15/2018,640,46,3,100,78,7
13848,34,9/15/2018,1877,81,3,100,86,44
13963,19,9/15/2018,4417,25,3,83,66,34
15568,34,9/15/2018,3267,75,2,100,86,24
15638,31,9/15/2018,1951,31,2,133,125,18
16728,31,9/15/2018,1221,92,2,133,125,37
16997,8,9/15/2018,296,91,1,97,67,40
17060,12,9/15/2018,4854,38,3,67,40,6
18318,38,9/15/2018,1999,21,1,167,115,32
18674,13,9/15/2018,1280,7,1,52,36,11
18765,7,9/15/2018,2567,13,2,100,78,12
18854,9,9/15/2018,1913,53,2,100,83,2
21174,15,9/15/2018,2388,54,2,40,38,27
21312,15,9/15/2018,3316,39,1,40,38,36
21567,51,9/15/2018,5592,35,2,860,516,42
22695,34,9/15/2018,573,44,2,100,86,42
22937,33,9/15/2018,4525,60,2,123,104,22
24055,24,9/15/2018,3585,23,1,91,77,44
24490,48,9/15/2018,6058,99,1,822,534,2
25671,48,9/15/2018,6204,48,1,822,534,24
26142,31,9/15/2018,2611,19,1,133,125,6
27224,42,9/15/2018,5333,59,1,753,451,12
28344,16,9/15/2018,2665,32,1,60,54,32
29574,52,9/15/2018,3258,75,1,782,602,24
411,15,9/16/2018,1283,29,2,40,38,22
1242,10,9/16/2018,1338,21,1,100,84,7
1559,6,9/16/2018,3537,10,1,93,65,6
2079,12,9/16/2018,186,39,1,67,40,21
2524,18,9/16/2018,3763,69,1,83,53,1
2673,6,9/16/2018,206,48,2,93,65,31
2706,10,9/16/2018,3002,23,2,100,84,5
2804,23,9/16/2018,152,28,2,67,46,24
3137,19,9/16/2018,2026,64,1,83,66,41
3199,24,9/16/2018,1379,56,2,91,77,6
4041,27,9/16/2018,1325,4,1,83,66,25
4115,12,9/16/2018,3529,34,2,67,40,16
4244,15,9/16/2018,1552,94,1,40,38,27
4438,27,9/16/2018,2130,52,2,83,66,27
4995,20,9/16/2018,3375,3,2,50,40,17
5092,29,9/16/2018,3088,1,1,53,45,1
5722,30,9/16/2018,2614,36,2,40,36,16
5750,28,9/16/2018,2448,11,2,92,64,38
5794,22,9/16/2018,1012,38,2,83,70,16
6088,4,9/16/2018,1675,73,2,233,172,1
7176,15,9/16/2018,1587,23,1,40,38,29
7191,9,9/16/2018,3913,60,1,100,83,30
8614,21,9/16/2018,3715,79,2,47,39,17
9053,12,9/16/2018,426,57,2,67,40,35
9419,23,9/16/2018,2065,8,2,67,46,8
10564,38,9/16/2018,1748,42,3,167,115,4
10771,16,9/16/2018,3143,99,2,60,54,15
12108,25,9/16/2018,3385,94,2,67,53,16
12649,15,9/16/2018,3283,42,2,40,38,2
12699,40,9/16/2018,2463,34,1,133,86,45
13086,17,9/16/2018,700,96,2,92,36,28
14231,18,9/16/2018,4074,71,1,83,53,33
15483,11,9/16/2018,4845,66,3,73,36,44
15917,25,9/16/2018,1268,30,1,67,53,36
16155,22,9/16/2018,42,34,3,83,70,11
17074,25,9/16/2018,141,50,2,67,53,22
17310,24,9/16/2018,2504,1,3,91,77,17
18580,20,9/16/2018,1302,44,1,50,40,21
19697,8,9/16/2018,1318,54,2,97,67,6
20615,12,9/16/2018,4783,28,2,67,40,24
20995,46,9/16/2018,5818,40,1,867,554,11
21304,53,9/16/2018,4821,9,1,1533,1073,23
21827,40,9/16/2018,2548,12,1,133,86,12
22165,30,9/16/2018,236,25,2,40,36,25
22875,53,9/16/2018,6291,1,1,1533,1073,31
23507,39,9/16/2018,5425,53,1,183,124,5
23689,15,9/16/2018,3103,53,1,40,38,31
24463,45,9/16/2018,5851,44,2,1067,533,14
24791,33,9/16/2018,3484,26,1,123,104,44
25313,30,9/16/2018,6093,23,2,40,36,20
25328,20,9/16/2018,90,100,1,50,40,10
26902,14,9/16/2018,3087,9,2,83,70,33
27474,53,9/16/2018,191,21,2,1533,1073,41
27814,47,9/16/2018,967,88,2,1333,666,14
28322,34,9/16/2018,4650,77,1,100,86,17
29857,40,9/16/2018,274,41,1,133,86,40
269,7,9/17/2018,95,52,2,100,78,27
608,23,9/17/2018,43,47,1,67,46,9
1328,5,9/17/2018,142,5,1,333,259,40
1424,9,9/17/2018,1741,28,2,100,83,19
1664,19,9/17/2018,3603,69,1,83,66,18
2609,30,9/17/2018,551,54,2,40,36,26
2991,14,9/17/2018,1632,31,2,83,70,3
3113,30,9/17/2018,2396,28,2,40,36,15
3357,23,9/17/2018,1907,84,2,67,46,44
3782,23,9/17/2018,1602,36,2,67,46,19
3905,2,9/17/2018,1919,32,2,200,140,9
4226,8,9/17/2018,1325,4,1,97,67,16
4261,1,9/17/2018,1045,11,1,267,202,43
4772,30,9/17/2018,2939,54,2,40,36,12
5094,21,9/17/2018,1265,17,1,47,39,30
5261,4,9/17/2018,3446,54,1,233,172,24
5545,19,9/17/2018,1593,71,1,83,66,23
5565,21,9/17/2018,793,73,1,47,39,42
5696,12,9/17/2018,1786,57,1,67,40,12
6665,26,9/17/2018,2496,38,2,65,52,33
6940,4,9/17/2018,3380,50,1,233,172,20
7015,1,9/17/2018,920,49,1,267,202,3
7847,2,9/17/2018,521,31,1,200,140,10
8436,8,9/17/2018,565,29,2,97,67,23
8911,27,9/17/2018,2,64,2,83,66,4
9599,4,9/17/2018,1607,31,1,233,172,41
9882,23,9/17/2018,80,22,2,67,46,23
9921,5,9/17/2018,1157,23,2,333,259,18
10999,28,9/17/2018,1611,9,2,92,64,33
11345,20,9/17/2018,896,74,1,50,40,15
11434,33,9/17/2018,1461,93,3,123,104,34
11454,7,9/17/2018,471,5,2,100,78,38
12345,12,9/17/2018,2855,13,3,67,40,11
12400,11,9/17/2018,3193,7,1,73,36,15
13643,11,9/17/2018,845,20,1,73,36,40
14545,27,9/17/2018,2489,54,3,83,66,26
14705,36,9/17/2018,1257,78,1,133,123,44
14889,9,9/17/2018,4358,85,1,100,83,33
15373,15,9/17/2018,201,63,3,40,38,9
17029,17,9/17/2018,1659,73,1,92,36,10
17200,38,9/17/2018,3277,100,3,167,115,7
17203,35,9/17/2018,557,78,2,130,119,35
19256,9,9/17/2018,3697,27,3,100,83,44
19653,13,9/17/2018,1505,18,2,52,36,8
20663,14,9/17/2018,277,97,2,83,70,14
21428,20,9/17/2018,697,43,2,50,40,27
22130,14,9/17/2018,4350,100,1,83,70,12
22596,25,9/17/2018,5381,60,1,67,53,34
23542,38,9/17/2018,130,64,2,167,115,19
24198,50,9/17/2018,1456,22,2,1733,1299,22
24669,44,9/17/2018,5747,91,2,1167,583,11
24693,15,9/17/2018,3863,25,2,40,38,13
24695,37,9/17/2018,3500,66,2,117,104,22
24994,47,9/17/2018,2943,47,1,1333,666,27
26927,11,9/17/2018,4303,45,2,73,36,36
27634,35,9/17/2018,1541,71,1,130,119,34
27823,24,9/17/2018,3670,37,1,91,77,2
28194,55,9/17/2018,5634,78,2,753,376,19
29111,48,9/17/2018,6236,68,1,822,534,41
29720,35,9/17/2018,2776,52,2,130,119,24
270,7,9/18/2018,2449,13,1,100,78,43
293,3,9/18/2018,3949,9,2,753,301,35
385,7,9/18/2018,2814,31,2,100,78,34
403,11,9/18/2018,2932,7,1,73,36,14
849,11,9/18/2018,1965,11,2,73,36,13
1541,1,9/18/2018,2909,52,1,267,202,39
2313,15,9/18/2018,274,41,2,40,38,9
3822,27,9/18/2018,3012,3,1,83,66,32
4030,4,9/18/2018,2969,41,1,233,172,13
4726,28,9/18/2018,1462,91,1,92,64,31
4948,24,9/18/2018,1232,74,2,91,77,42
5916,30,9/18/2018,2981,33,2,40,36,10
6134,23,9/18/2018,1332,74,2,67,46,45
6203,15,9/18/2018,1576,4,1,40,38,16
7162,26,9/18/2018,3451,69,1,65,52,9
7442,8,9/18/2018,1918,70,2,97,67,11
7852,23,9/18/2018,2443,8,1,67,46,38
8103,10,9/18/2018,2812,44,1,100,84,33
8233,7,9/18/2018,1585,1,1,100,78,32
8708,6,9/18/2018,1146,44,1,93,65,35
8804,18,9/18/2018,1161,12,2,83,53,8
8935,17,9/18/2018,331,11,2,92,36,29
9159,20,9/18/2018,3553,89,2,50,40,33
9529,16,9/18/2018,3159,85,1,60,54,26
9848,3,9/18/2018,1658,83,2,753,301,20
12059,24,9/18/2018,1526,74,1,91,77,1
12740,20,9/18/2018,2855,13,3,50,40,40
13006,35,9/18/2018,900,7,3,130,119,5
13072,15,9/18/2018,4172,69,2,40,38,20
13261,15,9/18/2018,1375,52,2,40,38,20
13432,38,9/18/2018,787,15,1,167,115,21
13610,8,9/18/2018,182,67,2,97,67,38
14380,32,9/18/2018,1426,48,2,100,87,35
14726,6,9/18/2018,3645,43,2,93,65,9
15977,25,9/18/2018,4864,8,3,67,53,8
16202,26,9/18/2018,4333,30,2,65,52,42
16624,8,9/18/2018,2292,2,3,97,67,37
16921,9,9/18/2018,1151,24,2,100,83,16
17237,8,9/18/2018,3575,34,2,97,67,3
17864,30,9/18/2018,3715,79,3,40,36,9
18788,33,9/18/2018,2566,24,3,123,104,3
18931,12,9/18/2018,3026,7,1,67,40,24
19211,32,9/18/2018,4459,85,1,100,87,17
19279,18,9/18/2018,3670,37,2,83,53,12
19604,37,9/18/2018,2759,1,3,117,104,32
21122,49,9/18/2018,5114,40,2,782,516,34
21136,23,9/18/2018,6321,15,1,67,46,6
22129,23,9/18/2018,662,55,1,67,46,17
22921,55,9/18/2018,88,83,2,753,376,39
23531,14,9/18/2018,5877,43,1,83,70,9
24280,44,9/18/2018,4892,33,1,1167,583,4
24399,16,9/18/2018,5894,34,1,60,54,17
24416,41,9/18/2018,519,87,2,1033,619,17
24762,27,9/18/2018,3666,32,1,83,66,28
24851,47,9/18/2018,2891,55,2,1333,666,45
24860,22,9/18/2018,2269,34,1,83,70,2
27299,25,9/18/2018,1358,8,2,67,53,10
27727,53,9/18/2018,366,59,1,1533,1073,40
27776,33,9/18/2018,6436,4,2,123,104,11
28978,47,9/18/2018,1849,65,2,1333,666,45
29209,55,9/18/2018,934,87,2,753,376,44
29401,42,9/18/2018,1747,32,1,753,451,28
29587,45,9/18/2018,210,38,1,1067,533,35
1,4,9/19/2018,3586,36,1,233,172,12
56,18,9/19/2018,484,41,1,83,53,13
1762,11,9/19/2018,305,27,2,73,36,12
1882,25,9/19/2018,1407,58,1,67,53,28
2365,27,9/19/2018,9,75,2,83,66,41
2692,3,9/19/2018,2844,43,2,753,301,43
2885,18,9/19/2018,2309,3,2,83,53,25
3013,1,9/19/2018,709,3,1,267,202,32
3031,15,9/19/2018,2540,26,2,40,38,43
3975,27,9/19/2018,3036,47,2,83,66,4
4736,25,9/19/2018,1563,27,1,67,53,7
4819,14,9/19/2018,2539,27,2,83,70,18
5224,28,9/19/2018,3081,37,2,92,64,2
5231,11,9/19/2018,1919,32,1,73,36,3
5402,29,9/19/2018,1438,2,1,53,45,22
5866,11,9/19/2018,951,98,2,73,36,22
5999,2,9/19/2018,1651,95,1,200,140,41
6350,28,9/19/2018,1856,56,1,92,64,41
6480,16,9/19/2018,1978,8,2,60,54,28
6757,24,9/19/2018,1364,96,2,91,77,7
6876,17,9/19/2018,2372,41,1,92,36,36
7117,16,9/19/2018,2971,32,2,60,54,7
7272,13,9/19/2018,44,4,1,52,36,36
7331,18,9/19/2018,3237,34,2,83,53,39
7430,9,9/19/2018,2801,18,1,100,83,15
8224,12,9/19/2018,3586,36,1,67,40,29
8477,12,9/19/2018,3615,64,1,67,40,9
8657,10,9/19/2018,287,1,2,100,84,23
9435,22,9/19/2018,287,1,2,83,70,5
9530,5,9/19/2018,2806,29,2,333,259,14
10013,36,9/19/2018,3109,42,1,133,123,29
10541,21,9/19/2018,2565,57,2,47,39,25
11126,22,9/19/2018,4252,54,3,83,70,38
11352,33,9/19/2018,3904,96,1,123,104,16
11415,28,9/19/2018,1361,51,2,92,64,35
11711,33,9/19/2018,1377,88,3,123,104,25
13144,25,9/19/2018,2130,52,3,67,53,36
13838,37,9/19/2018,1973,92,2,117,104,37
13850,30,9/19/2018,3917,4,3,40,36,24
13854,23,9/19/2018,4420,39,3,67,46,11
13874,31,9/19/2018,2653,7,3,133,125,30
14742,26,9/19/2018,4404,67,1,65,52,5
15264,25,9/19/2018,4943,13,3,67,53,37
15412,40,9/19/2018,4400,89,3,133,86,11
15417,22,9/19/2018,1765,42,3,83,70,33
15468,22,9/19/2018,3168,32,3,83,70,16
16035,16,9/19/2018,2433,20,3,60,54,44
16432,40,9/19/2018,1543,84,2,133,86,43
17045,13,9/19/2018,132,34,1,52,36,29
17434,15,9/19/2018,4913,86,2,40,38,12
17874,38,9/19/2018,4569,44,1,167,115,5
19043,33,9/19/2018,837,58,3,123,104,21
20463,49,9/19/2018,2075,10,2,782,516,24
20643,38,9/19/2018,6014,32,2,167,115,22
21486,55,9/19/2018,4446,39,2,753,376,45
21623,41,9/19/2018,3714,33,1,1033,619,13
22181,31,9/19/2018,1997,40,2,133,125,43
23913,48,9/19/2018,5063,59,2,822,534,37
24003,38,9/19/2018,75,100,2,167,115,34
24567,32,9/19/2018,4888,20,2,100,87,7
25096,11,9/19/2018,961,49,2,73,36,31
25316,21,9/19/2018,6197,38,1,47,39,17
26560,24,9/19/2018,1342,24,1,91,77,34
27037,47,9/19/2018,4832,42,2,1333,666,2
27215,25,9/19/2018,5152,31,2,67,53,12
27924,47,9/19/2018,2789,55,1,1333,666,28
29476,22,9/19/2018,868,72,1,83,70,9
29843,38,9/19/2018,1081,1,1,167,115,42
207,26,9/20/2018,3148,88,2,65,52,6
307,29,9/20/2018,2748,55,1,53,45,16
631,23,9/20/2018,1852,77,1,67,46,45
694,1,9/20/2018,2983,60,2,267,202,27
890,9,9/20/2018,307,17,1,100,83,19
1315,27,9/20/2018,3273,91,2,83,66,26
2350,23,9/20/2018,3475,48,1,67,46,11
2375,22,9/20/2018,1950,19,1,83,70,36
2613,11,9/20/2018,3592,92,1,73,36,43
2746,12,9/20/2018,336,77,1,67,40,3
2817,30,9/20/2018,2254,64,2,40,36,20
2887,15,9/20/2018,1254,17,1,40,38,41
2944,10,9/20/2018,845,20,1,100,84,2
4389,21,9/20/2018,1024,41,2,47,39,19
5059,10,9/20/2018,3322,61,2,100,84,41
5199,11,9/20/2018,2103,60,2,73,36,43
5432,6,9/20/2018,1315,1,1,93,65,27
5718,17,9/20/2018,3738,54,2,92,36,33
5850,23,9/20/2018,3362,11,1,67,46,41
5859,5,9/20/2018,2595,46,1,333,259,25
5989,18,9/20/2018,2986,26,1,83,53,16
6549,15,9/20/2018,229,25,2,40,38,37
8121,2,9/20/2018,1713,85,2,200,140,9
8207,10,9/20/2018,215,96,1,100,84,43
8876,10,9/20/2018,1274,83,1,100,84,27
8968,21,9/20/2018,1267,50,2,47,39,12
9080,7,9/20/2018,3120,9,2,100,78,2
10176,22,9/20/2018,2395,38,3,83,70,3
10810,36,9/20/2018,46,92,2,133,123,7
11334,27,9/20/2018,3230,69,2,83,66,14
11952,36,9/20/2018,2568,56,1,133,123,18
12657,9,9/20/2018,3758,71,1,100,83,14
12873,17,9/20/2018,2215,10,3,92,36,10
12967,12,9/20/2018,4334,100,2,67,40,39
13609,39,9/20/2018,4296,27,3,183,124,7
13871,19,9/20/2018,2941,26,3,83,66,33
14000,22,9/20/2018,4405,91,3,83,70,43
14339,25,9/20/2018,2216,32,3,67,53,35
14370,36,9/20/2018,1617,67,1,133,123,12
14513,33,9/20/2018,1187,45,3,123,104,22
14738,32,9/20/2018,2924,20,3,100,87,7
14760,16,9/20/2018,2029,92,3,60,54,4
14946,30,9/20/2018,2046,95,3,40,36,31
15099,34,9/20/2018,4167,73,1,100,86,22
16540,12,9/20/2018,4704,32,2,67,40,19
17014,12,9/20/2018,1836,28,3,67,40,12
17276,39,9/20/2018,3964,2,3,183,124,25
17603,21,9/20/2018,2878,6,1,47,39,40
17772,12,9/20/2018,2724,34,3,67,40,35
18329,26,9/20/2018,2449,13,2,65,52,23
18613,31,9/20/2018,1883,39,1,133,125,13
19311,7,9/20/2018,543,10,3,100,78,39
19374,35,9/20/2018,4613,93,1,130,119,26
19676,17,9/20/2018,3100,43,3,92,36,23
20106,27,9/20/2018,163,6,2,83,66,43
20473,22,9/20/2018,3996,90,1,83,70,15
20574,27,9/20/2018,5177,68,1,83,66,20
22277,29,9/20/2018,725,24,1,53,45,14
24488,36,9/20/2018,4364,48,1,133,123,26
25692,49,9/20/2018,1002,51,1,782,516,27
26269,41,9/20/2018,6083,52,2,1033,619,9
26574,30,9/20/2018,1435,54,1,40,36,37
26809,34,9/20/2018,4976,11,1,100,86,37
27260,32,9/20/2018,6189,18,1,100,87,34
28319,44,9/20/2018,6416,87,1,1167,583,3
28355,52,9/20/2018,1552,94,2,782,602,36
28365,31,9/20/2018,1298,11,2,133,125,6
29244,27,9/20/2018,5041,50,1,83,66,9
99,3,9/21/2018,3265,75,1,753,301,40
252,6,9/21/2018,2824,54,2,93,65,20
464,20,9/21/2018,1423,97,2,50,40,23
871,10,9/21/2018,664,17,2,100,84,40
1703,8,9/21/2018,2482,11,2,97,67,25
1839,14,9/21/2018,2373,10,1,83,70,22
2221,2,9/21/2018,1579,76,2,200,140,10
2248,16,9/21/2018,688,52,2,60,54,24
2536,2,9/21/2018,2117,15,1,200,140,30
2584,5,9/21/2018,3610,13,1,333,259,8
2687,2,9/21/2018,1620,95,2,200,140,29
3463,25,9/21/2018,45,68,2,67,53,23
3645,18,9/21/2018,3177,25,2,83,53,37
4167,23,9/21/2018,3170,49,1,67,46,30
4308,3,9/21/2018,1615,82,2,753,301,10
4320,16,9/21/2018,1111,28,2,60,54,29
4365,26,9/21/2018,2995,38,1,65,52,22
4530,15,9/21/2018,231,25,1,40,38,12
4597,19,9/21/2018,3088,1,2,83,66,35
5116,9,9/21/2018,3415,45,1,100,83,35
6539,18,9/21/2018,794,19,1,83,53,17
6570,26,9/21/2018,2307,32,1,65,52,16
7247,12,9/21/2018,1920,57,1,67,40,42
7687,4,9/21/2018,2791,23,2,233,172,14
7742,11,9/21/2018,569,71,2,73,36,35
7837,14,9/21/2018,374,7,1,83,70,21
7879,21,9/21/2018,3437,87,2,47,39,17
8068,6,9/21/2018,2540,26,2,93,65,27
8232,17,9/21/2018,2014,11,1,92,36,39
8252,14,9/21/2018,3399,40,2,83,70,9
8456,11,9/21/2018,1982,5,1,73,36,36
8667,1,9/21/2018,686,62,1,267,202,13
8825,6,9/21/2018,2106,4,2,93,65,13
11269,16,9/21/2018,231,25,3,60,54,34
13108,21,9/21/2018,2478,26,2,47,39,18
13257,6,9/21/2018,4590,92,3,93,65,37
13318,39,9/21/2018,3819,100,1,183,124,31
14378,37,9/21/2018,2460,17,3,117,104,37
14629,33,9/21/2018,668,6,2,123,104,1
14868,6,9/21/2018,2525,59,1,93,65,28
15680,27,9/21/2018,4481,90,1,83,66,23
16157,27,9/21/2018,4872,87,3,83,66,26
16369,24,9/21/2018,523,47,2,91,77,5
16493,14,9/21/2018,147,14,3,83,70,2
16562,17,9/21/2018,1719,33,3,92,36,7
17278,17,9/21/2018,2584,47,3,92,36,20
18415,10,9/21/2018,2545,45,1,100,84,43
19485,29,9/21/2018,2745,51,2,53,45,8
22786,37,9/21/2018,5438,31,2,117,104,23
24357,25,9/21/2018,3268,91,2,67,53,10
25326,15,9/21/2018,4164,10,2,40,38,15
25340,49,9/21/2018,2609,17,2,782,516,1
25394,34,9/21/2018,5549,24,1,100,86,35
26185,46,9/21/2018,14,57,2,867,554,12
27599,23,9/21/2018,1266,90,2,67,46,37
28510,49,9/21/2018,6473,77,1,782,516,10
28563,31,9/21/2018,3476,22,1,133,125,40
28819,54,9/21/2018,353,61,2,1017,661,43
28889,21,9/21/2018,5527,6,2,47,39,24
29153,11,9/21/2018,3340,88,1,73,36,22
29226,45,9/21/2018,3549,69,2,1067,533,24
29856,23,9/21/2018,1278,29,2,67,46,35
284,3,9/22/2018,1355,53,2,753,301,31
296,22,9/22/2018,3687,65,2,83,70,39
422,20,9/22/2018,1126,64,2,50,40,7
465,24,9/22/2018,3825,100,1,91,77,6
985,8,9/22/2018,2134,46,2,97,67,34
1285,29,9/22/2018,3297,96,1,53,45,15
1640,9,9/22/2018,3535,69,1,100,83,18
2943,29,9/22/2018,1867,88,2,53,45,27
3394,18,9/22/2018,2430,22,1,83,53,18
4668,21,9/22/2018,3184,99,2,47,39,5
4875,21,9/22/2018,2700,60,1,47,39,10
4926,14,9/22/2018,2161,27,1,83,70,20
4966,24,9/22/2018,50,31,1,91,77,37
5103,27,9/22/2018,2401,48,2,83,66,45
5195,4,9/22/2018,1394,45,1,233,172,12
5526,9,9/22/2018,900,7,2,100,83,31
5532,23,9/22/2018,926,70,1,67,46,16
5803,18,9/22/2018,3093,52,2,83,53,33
7355,16,9/22/2018,1674,63,1,60,54,30
7775,13,9/22/2018,2208,8,1,52,36,16
8136,22,9/22/2018,1743,34,1,83,70,33
8255,17,9/22/2018,2439,20,2,92,36,38
8274,13,9/22/2018,2052,9,1,52,36,31
10530,14,9/22/2018,1408,77,3,83,70,13
10613,31,9/22/2018,1962,31,2,133,125,36
12109,13,9/22/2018,1741,28,2,52,36,25
12483,39,9/22/2018,1318,54,2,183,124,16
12832,38,9/22/2018,1298,11,3,167,115,4
13019,14,9/22/2018,584,17,1,83,70,21
13360,10,9/22/2018,4284,74,1,100,84,30
13898,21,9/22/2018,714,43,1,47,39,32
14379,13,9/22/2018,696,28,1,52,36,4
14652,31,9/22/2018,1993,80,2,133,125,2
14689,11,9/22/2018,640,46,3,73,36,35
15084,34,9/22/2018,401,14,3,100,86,13
15512,20,9/22/2018,4354,85,2,50,40,26
16193,26,9/22/2018,222,70,3,65,52,26
16787,23,9/22/2018,438,78,1,67,46,11
17032,13,9/22/2018,3372,4,2,52,36,41
17504,34,9/22/2018,3331,5,3,100,86,7
18459,14,9/22/2018,1436,45,3,83,70,10
18603,20,9/22/2018,3240,83,1,50,40,26
18622,10,9/22/2018,4139,54,1,100,84,21
19005,6,9/22/2018,2751,56,2,93,65,37
19229,22,9/22/2018,2898,16,2,83,70,12
19859,21,9/22/2018,3793,18,3,47,39,24
20736,22,9/22/2018,5961,96,2,83,70,25
21175,19,9/22/2018,2322,37,2,83,66,28
22065,52,9/22/2018,5814,57,2,782,602,1
22638,24,9/22/2018,3944,69,2,91,77,20
23202,44,9/22/2018,3783,38,1,1167,583,21
23536,30,9/22/2018,2041,84,1,40,36,44
25258,29,9/22/2018,3329,37,1,53,45,40
25269,46,9/22/2018,6011,34,2,867,554,33
25542,33,9/22/2018,3220,51,1,123,104,6
26527,54,9/22/2018,1732,100,2,1017,661,39
26672,41,9/22/2018,4392,57,2,1033,619,29
26756,54,9/22/2018,4728,68,1,1017,661,6
27609,42,9/22/2018,2073,18,2,753,451,27
27808,49,9/22/2018,2811,58,2,782,516,16
29578,18,9/22/2018,2881,59,2,83,53,31
224,28,9/23/2018,3391,2,1,92,64,13
