Customer Id,Age,City Id,City,State,Name
1643,34,75,Durham,North Carolina,Customer 1643
1644,30,19,Denver,Colorado,Customer 1644
1645,34,65,Cincinnati,Ohio,Customer 1645
1646,39,48,Arlington,Texas,Customer 1646
1647,33,32,Albuquerque,New Mexico,Customer 1647
1648,33,35,Mesa,Arizona,Customer 1648
1649,26,96,Fremont,California,Customer 1649
1650,28,74,Toledo,Ohio,Customer 1650
1651,32,95,Hialeah,Florida,Customer 1651
1652,36,9,Dallas,Texas,Customer 1652
1653,32,71,Orlando,Florida,Customer 1653
1654,27,13,Fort Worth,Texas,Customer 1654
1655,36,66,Pittsburgh,Pennsylvania,Customer 1655
1656,37,4,Houston,Texas,Customer 1656
1657,31,7,San Antonio,Texas,Customer 1657
1658,29,83,Buffalo,New York,Customer 1658
1659,31,73,Newark,New Jersey,Customer 1659
1660,36,83,Buffalo,New York,Customer 1660
1661,29,46,Minneapolis,Minnesota,Customer 1661
1662,36,46,Minneapolis,Minnesota,Customer 1662
1663,33,92,Chesapeake,Virginia,Customer 1663
1664,25,42,Omaha,Nebraska,Customer 1664
1665,34,35,Mesa,Arizona,Customer 1665
1666,26,26,Memphis,Tennessee,Customer 1666
1667,39,92,Chesapeake,Virginia,Customer 1667
1668,30,54,Aurora,Colorado,Customer 1668
1669,35,84,Lubbock,Texas,Customer 1669
1670,36,58,Riverside,California,Customer 1670
1671,29,16,Charlotte,North Carolina,Customer 1671
1672,40,8,San Diego,California,Customer 1672
1673,29,36,Sacramento,California,Customer 1673
1674,25,63,Saint Paul,Minnesota,Customer 1674
1675,35,73,Newark,New Jersey,Customer 1675
1676,37,31,Milwaukee,Wisconsin,Customer 1676
1677,31,42,Omaha,Nebraska,Customer 1677
1678,34,1,New York,New York,Customer 1678
1679,39,30,Baltimore,Maryland,Customer 1679
1680,39,99,Baton Rouge,Louisiana,Customer 1680
1681,40,74,Toledo,Ohio,Customer 1681
1682,33,74,Toledo,Ohio,Customer 1682
1683,25,2,Los Angeles,California,Customer 1683
1684,37,29,Louisville,Kentucky,Customer 1684
1685,30,67,Greensboro,North Carolina,Customer 1685
1686,37,50,New Orleans,Louisiana,Customer 1686
1687,34,57,Santa Ana,California,Customer 1687
1688,27,38,Kansas City,Missouri,Customer 1688
1689,35,6,Philadelphia[e],Pennsylvania,Customer 1689
1690,36,21,Boston,Massachusetts,Customer 1690
1691,37,31,Milwaukee,Wisconsin,Customer 1691
1692,28,73,Newark,New Jersey,Customer 1692
1693,31,43,Long Beach,California,Customer 1693
1694,31,51,Wichita,Kansas,Customer 1694
1695,40,9,Dallas,Texas,Customer 1695
1696,34,76,Chula Vista,California,Customer 1696
1697,39,81,Madison,Wisconsin,Customer 1697
1698,36,51,Wichita,Kansas,Customer 1698
1699,25,44,Virginia Beach[m],Virginia,Customer 1699
1700,35,3,Chicago,Illinois,Customer 1700
1701,37,94,Irving,Texas,Customer 1701
1702,31,38,Kansas City,Missouri,Customer 1702
1703,33,49,Tampa,Florida,Customer 1703
1704,31,98,Richmond,Virginia,Customer 1704
1705,26,39,Colorado Springs,Colorado,Customer 1705
1706,26,91,Norfolk,Virginia,Customer 1706
1707,29,79,St. Petersburg,Florida,Customer 1707
1708,39,77,Fort Wayne,Indiana,Customer 1708
1709,38,52,Cleveland,Ohio,Customer 1709
1710,27,87,Glendale,Arizona,Customer 1710
1711,26,59,Corpus Christi,Texas,Customer 1711
1712,39,65,Cincinnati,Ohio,Customer 1712
1713,25,85,Scottsdale,Arizona,Customer 1713
1714,35,83,Buffalo,New York,Customer 1714
1715,34,56,Honolulu,Hawaii,Customer 1715
1716,40,30,Baltimore,Maryland,Customer 1716
1717,38,25,Portland,Oregon,Customer 1717
1718,32,88,Gilbert,Arizona,Customer 1718
1719,31,33,Tucson,Arizona,Customer 1719
1720,39,14,Columbus,Ohio,Customer 1720
1721,33,37,Atlanta,Georgia,Customer 1721
1722,30,37,Atlanta,Georgia,Customer 1722
1723,37,30,Baltimore,Maryland,Customer 1723
1724,38,45,Oakland,California,Customer 1724
1725,38,55,Anaheim,California,Customer 1725
1726,35,10,San Jose,California,Customer 1726
1727,26,18,Seattle,Washington,Customer 1727
1728,34,34,Fresno,California,Customer 1728
1729,38,33,Tucson,Arizona,Customer 1729
1730,28,99,Baton Rouge,Louisiana,Customer 1730
1731,27,57,Santa Ana,California,Customer 1731
1732,32,100,Spokane,Washington,Customer 1732
1733,33,16,Charlotte,North Carolina,Customer 1733
1734,28,23,Detroit,Michigan,Customer 1734
1735,30,74,Toledo,Ohio,Customer 1735
1736,40,22,El Paso,Texas,Customer 1736
1737,39,20,Washington,District of Columbia,Customer 1737
1738,34,66,Pittsburgh,Pennsylvania,Customer 1738
1739,37,18,Seattle,Washington,Customer 1739
1740,37,55,Anaheim,California,Customer 1740
1741,27,28,Las Vegas,Nevada,Customer 1741
1742,31,27,Oklahoma City,Oklahoma,Customer 1742
1743,38,34,Fresno,California,Customer 1743
1744,33,33,Tucson,Arizona,Customer 1744
1745,31,47,Tulsa,Oklahoma,Customer 1745
1746,31,32,Albuquerque,New Mexico,Customer 1746
1747,29,32,Albuquerque,New Mexico,Customer 1747
1748,26,42,Omaha,Nebraska,Customer 1748
1749,28,44,Virginia Beach[m],Virginia,Customer 1749
1750,27,59,Corpus Christi,Texas,Customer 1750
1751,31,65,Cincinnati,Ohio,Customer 1751
1752,31,25,Portland,Oregon,Customer 1752
1753,38,78,Jersey City,New Jersey,Customer 1753
1754,33,33,Tucson,Arizona,Customer 1754
1755,29,27,Oklahoma City,Oklahoma,Customer 1755
1756,30,33,Tucson,Arizona,Customer 1756
1757,29,32,Albuquerque,New Mexico,Customer 1757
1758,29,17,Indianapolis,Indiana,Customer 1758
1759,33,99,Baton Rouge,Louisiana,Customer 1759
1760,29,21,Boston,Massachusetts,Customer 1760
1761,30,42,Omaha,Nebraska,Customer 1761
1762,34,46,Minneapolis,Minnesota,Customer 1762
1763,28,97,Boise,Idaho,Customer 1763
1764,35,20,Washington,District of Columbia,Customer 1764
1765,31,42,Omaha,Nebraska,Customer 1765
1766,27,99,Baton Rouge,Louisiana,Customer 1766
1767,25,87,Glendale,Arizona,Customer 1767
1768,38,30,Baltimore,Maryland,Customer 1768
1769,37,92,Chesapeake,Virginia,Customer 1769
1770,35,100,Spokane,Washington,Customer 1770
1771,37,99,Baton Rouge,Louisiana,Customer 1771
1772,25,57,Santa Ana,California,Customer 1772
1773,37,32,Albuquerque,New Mexico,Customer 1773
1774,38,58,Riverside,California,Customer 1774
1775,36,17,Indianapolis,Indiana,Customer 1775
1776,28,10,San Jose,California,Customer 1776
1777,37,28,Las Vegas,Nevada,Customer 1777
1778,33,35,Mesa,Arizona,Customer 1778
1779,30,62,Henderson,Nevada,Customer 1779
1780,25,44,Virginia Beach[m],Virginia,Customer 1780
1781,37,99,Baton Rouge,Louisiana,Customer 1781
1782,34,48,Arlington,Texas,Customer 1782
1783,26,100,Spokane,Washington,Customer 1783
1784,37,93,Garland,Texas,Customer 1784
1785,35,68,Anchorage,Alaska,Customer 1785
1786,40,57,Santa Ana,California,Customer 1786
1787,40,19,Denver,Colorado,Customer 1787
1788,34,55,Anaheim,California,Customer 1788
1789,28,52,Cleveland,Ohio,Customer 1789
1790,30,34,Fresno,California,Customer 1790
1791,34,100,Spokane,Washington,Customer 1791
1792,34,85,Scottsdale,Arizona,Customer 1792
1793,37,46,Minneapolis,Minnesota,Customer 1793
1794,27,56,Honolulu,Hawaii,Customer 1794
1795,35,90,North Las Vegas,Nevada,Customer 1795
1796,32,73,Newark,New Jersey,Customer 1796
1797,27,56,Honolulu,Hawaii,Customer 1797
1798,39,39,Colorado Springs,Colorado,Customer 1798
1799,33,84,Lubbock,Texas,Customer 1799
1800,34,60,Lexington,Kentucky,Customer 1800
1801,32,2,Los Angeles,California,Customer 1801
1802,26,8,San Diego,California,Customer 1802
1803,29,88,Gilbert,Arizona,Customer 1803
1804,31,44,Virginia Beach[m],Virginia,Customer 1804
1805,35,7,San Antonio,Texas,Customer 1805
1806,33,20,Washington,District of Columbia,Customer 1806
1807,39,99,Baton Rouge,Louisiana,Customer 1807
1808,33,80,Laredo,Texas,Customer 1808
1809,32,86,Reno,Nevada,Customer 1809
1810,26,58,Riverside,California,Customer 1810
1811,37,66,Pittsburgh,Pennsylvania,Customer 1811
1812,33,95,Hialeah,Florida,Customer 1812
1813,27,77,Fort Wayne,Indiana,Customer 1813
1814,36,45,Oakland,California,Customer 1814
1815,35,29,Louisville,Kentucky,Customer 1815
1816,28,93,Garland,Texas,Customer 1816
1817,38,95,Hialeah,Florida,Customer 1817
1818,27,66,Pittsburgh,Pennsylvania,Customer 1818
1819,27,79,St. Petersburg,Florida,Customer 1819
1820,38,91,Norfolk,Virginia,Customer 1820
1821,37,82,Chandler,Arizona,Customer 1821
1822,32,11,Austin,Texas,Customer 1822
1823,39,30,Baltimore,Maryland,Customer 1823
1824,29,29,Louisville,Kentucky,Customer 1824
1825,33,18,Seattle,Washington,Customer 1825
1826,28,70,Lincoln,Nebraska,Customer 1826
1827,35,80,Laredo,Texas,Customer 1827
1828,31,70,Lincoln,Nebraska,Customer 1828
1829,38,55,Anaheim,California,Customer 1829
1830,30,69,Plano,Texas,Customer 1830
1831,35,89,Winstonâ€“Salem,North Carolina,Customer 1831
1832,35,17,Indianapolis,Indiana,Customer 1832
1833,37,38,Kansas City,Missouri,Customer 1833
1834,34,68,Anchorage,Alaska,Customer 1834
1835,35,39,Colorado Springs,Colorado,Customer 1835
1836,31,28,Las Vegas,Nevada,Customer 1836
1837,26,11,Austin,Texas,Customer 1837
1838,39,21,Boston,Massachusetts,Customer 1838
1839,33,64,St. Louis,Missouri,Customer 1839
1840,39,65,Cincinnati,Ohio,Customer 1840
1841,32,51,Wichita,Kansas,Customer 1841
1842,34,66,Pittsburgh,Pennsylvania,Customer 1842
1843,39,61,Stockton,California,Customer 1843
1844,30,61,Stockton,California,Customer 1844
1845,27,25,Portland,Oregon,Customer 1845
1846,33,70,Lincoln,Nebraska,Customer 1846
1847,33,48,Arlington,Texas,Customer 1847
1848,27,46,Minneapolis,Minnesota,Customer 1848
1849,36,65,Cincinnati,Ohio,Customer 1849
1850,36,47,Tulsa,Oklahoma,Customer 1850
1851,30,76,Chula Vista,California,Customer 1851
1852,27,77,Fort Wayne,Indiana,Customer 1852
1853,28,29,Louisville,Kentucky,Customer 1853
1854,29,96,Fremont,California,Customer 1854
1855,32,34,Fresno,California,Customer 1855
1856,38,56,Honolulu,Hawaii,Customer 1856
1857,32,60,Lexington,Kentucky,Customer 1857
1858,30,4,Houston,Texas,Customer 1858
1859,27,87,Glendale,Arizona,Customer 1859
1860,33,67,Greensboro,North Carolina,Customer 1860
1861,33,43,Long Beach,California,Customer 1861
1862,36,46,Minneapolis,Minnesota,Customer 1862
1863,35,19,Denver,Colorado,Customer 1863
1864,28,82,Chandler,Arizona,Customer 1864
1865,29,16,Charlotte,North Carolina,Customer 1865
1866,25,74,Toledo,Ohio,Customer 1866
1867,30,88,Gilbert,Arizona,Customer 1867
1868,33,65,Cincinnati,Ohio,Customer 1868
1869,28,74,Toledo,Ohio,Customer 1869
1870,32,86,Reno,Nevada,Customer 1870
1871,32,3,Chicago,Illinois,Customer 1871
1872,38,74,Toledo,Ohio,Customer 1872
1873,32,19,Denver,Colorado,Customer 1873
1874,35,32,Albuquerque,New Mexico,Customer 1874
1875,31,29,Louisville,Kentucky,Customer 1875
1876,32,81,Madison,Wisconsin,Customer 1876
1877,33,81,Madison,Wisconsin,Customer 1877
1878,33,1,New York,New York,Customer 1878
1879,40,62,Henderson,Nevada,Customer 1879
1880,27,67,Greensboro,North Carolina,Customer 1880
1881,36,63,Saint Paul,Minnesota,Customer 1881
1882,33,51,Wichita,Kansas,Customer 1882
1883,35,39,Colorado Springs,Colorado,Customer 1883
1884,35,43,Long Beach,California,Customer 1884
1885,34,48,Arlington,Texas,Customer 1885
1886,35,31,Milwaukee,Wisconsin,Customer 1886
1887,39,80,Laredo,Texas,Customer 1887
1888,34,18,Seattle,Washington,Customer 1888
1889,37,86,Reno,Nevada,Customer 1889
1890,35,35,Mesa,Arizona,Customer 1890
1891,31,58,Riverside,California,Customer 1891
1892,26,7,San Antonio,Texas,Customer 1892
1893,31,37,Atlanta,Georgia,Customer 1893
1894,31,33,Tucson,Arizona,Customer 1894
1895,34,13,Fort Worth,Texas,Customer 1895
1896,35,83,Buffalo,New York,Customer 1896
1897,26,20,Washington,District of Columbia,Customer 1897
1898,29,89,Winstonâ€“Salem,North Carolina,Customer 1898
1899,29,31,Milwaukee,Wisconsin,Customer 1899
1900,34,91,Norfolk,Virginia,Customer 1900
1901,26,18,Seattle,Washington,Customer 1901
1902,39,63,Saint Paul,Minnesota,Customer 1902
1903,30,65,Cincinnati,Ohio,Customer 1903
1904,27,26,Memphis,Tennessee,Customer 1904
1905,29,92,Chesapeake,Virginia,Customer 1905
1906,40,49,Tampa,Florida,Customer 1906
1907,39,84,Lubbock,Texas,Customer 1907
1908,39,21,Boston,Massachusetts,Customer 1908
1909,40,80,Laredo,Texas,Customer 1909
1910,37,66,Pittsburgh,Pennsylvania,Customer 1910
1911,36,25,Portland,Oregon,Customer 1911
1912,31,94,Irving,Texas,Customer 1912
1913,35,53,Bakersfield,California,Customer 1913
1914,31,68,Anchorage,Alaska,Customer 1914
1915,39,34,Fresno,California,Customer 1915
1916,30,74,Toledo,Ohio,Customer 1916
1917,26,87,Glendale,Arizona,Customer 1917
1918,37,70,Lincoln,Nebraska,Customer 1918
1919,27,32,Albuquerque,New Mexico,Customer 1919
1920,40,57,Santa Ana,California,Customer 1920
1921,32,43,Long Beach,California,Customer 1921
1922,37,52,Cleveland,Ohio,Customer 1922
1923,35,38,Kansas City,Missouri,Customer 1923
1924,38,19,Denver,Colorado,Customer 1924
1925,30,3,Chicago,Illinois,Customer 1925
1926,27,88,Gilbert,Arizona,Customer 1926
1927,33,97,Boise,Idaho,Customer 1927
1928,28,43,Long Beach,California,Customer 1928
1929,35,74,Toledo,Ohio,Customer 1929
1930,37,24,Nashville,Tennessee,Customer 1930
1931,39,55,Anaheim,California,Customer 1931
1932,30,42,Omaha,Nebraska,Customer 1932
1933,34,99,Baton Rouge,Louisiana,Customer 1933
1934,35,3,Chicago,Illinois,Customer 1934
1935,39,60,Lexington,Kentucky,Customer 1935
1936,36,82,Chandler,Arizona,Customer 1936
1937,40,65,Cincinnati,Ohio,Customer 1937
1938,30,8,San Diego,California,Customer 1938
1939,34,10,San Jose,California,Customer 1939
1940,29,55,Anaheim,California,Customer 1940
1941,31,2,Los Angeles,California,Customer 1941
1942,33,1,New York,New York,Customer 1942
1943,36,7,San Antonio,Texas,Customer 1943
1944,34,60,Lexington,Kentucky,Customer 1944
1945,31,7,San Antonio,Texas,Customer 1945
1946,35,67,Greensboro,North Carolina,Customer 1946
1947,25,17,Indianapolis,Indiana,Customer 1947
1948,27,14,Columbus,Ohio,Customer 1948
1949,33,65,Cincinnati,Ohio,Customer 1949
1950,25,19,Denver,Colorado,Customer 1950
1951,35,31,Milwaukee,Wisconsin,Customer 1951
1952,37,78,Jersey City,New Jersey,Customer 1952
1953,29,62,Henderson,Nevada,Customer 1953
1954,30,98,Richmond,Virginia,Customer 1954
1955,30,44,Virginia Beach[m],Virginia,Customer 1955
1956,29,49,Tampa,Florida,Customer 1956
1957,25,69,Plano,Texas,Customer 1957
1958,33,28,Las Vegas,Nevada,Customer 1958
1959,30,53,Bakersfield,California,Customer 1959
1960,29,47,Tulsa,Oklahoma,Customer 1960
1961,33,14,Columbus,Ohio,Customer 1961
1962,32,31,Milwaukee,Wisconsin,Customer 1962
1963,25,46,Minneapolis,Minnesota,Customer 1963
1964,31,76,Chula Vista,California,Customer 1964
1965,35,11,Austin,Texas,Customer 1965
1966,38,32,Albuquerque,New Mexico,Customer 1966
1967,34,39,Colorado Springs,Colorado,Customer 1967
1968,32,6,Philadelphia[e],Pennsylvania,Customer 1968
1969,37,97,Boise,Idaho,Customer 1969
1970,32,5,Phoenix,Arizona,Customer 1970
1971,35,39,Colorado Springs,Colorado,Customer 1971
1972,37,96,Fremont,California,Customer 1972
1973,30,92,Chesapeake,Virginia,Customer 1973
1974,29,30,Baltimore,Maryland,Customer 1974
1975,26,89,Winstonâ€“Salem,North Carolina,Customer 1975
1976,25,73,Newark,New Jersey,Customer 1976
1977,28,51,Wichita,Kansas,Customer 1977
1978,32,8,San Diego,California,Customer 1978
1979,25,61,Stockton,California,Customer 1979
1980,39,33,Tucson,Arizona,Customer 1980
1981,38,24,Nashville,Tennessee,Customer 1981
1982,26,5,Phoenix,Arizona,Customer 1982
1983,34,7,San Antonio,Texas,Customer 1983
1984,31,46,Minneapolis,Minnesota,Customer 1984
1985,26,52,Cleveland,Ohio,Customer 1985
1986,34,78,Jersey City,New Jersey,Customer 1986
1987,27,58,Riverside,California,Customer 1987
1988,26,90,North Las Vegas,Nevada,Customer 1988
1989,31,44,Virginia Beach[m],Virginia,Customer 1989
1990,34,69,Plano,Texas,Customer 1990
1991,31,38,Kansas City,Missouri,Customer 1991
1992,26,23,Detroit,Michigan,Customer 1992
1993,35,80,Laredo,Texas,Customer 1993
1994,34,56,Honolulu,Hawaii,Customer 1994
1995,39,45,Oakland,California,Customer 1995
1996,27,57,Santa Ana,California,Customer 1996
1997,26,40,Miami,Florida,Customer 1997
1998,35,40,Miami,Florida,Customer 1998
1999,30,21,Boston,Massachusetts,Customer 1999
2000,31,91,Norfolk,Virginia,Customer 2000
2001,39,34,Fresno,California,Customer 2001
2002,28,68,Anchorage,Alaska,Customer 2002
2003,26,81,Madison,Wisconsin,Customer 2003
2004,26,83,Buffalo,New York,Customer 2004
2005,32,47,Tulsa,Oklahoma,Customer 2005
2006,33,34,Fresno,California,Customer 2006
2007,26,16,Charlotte,North Carolina,Customer 2007
2008,33,41,Raleigh,North Carolina,Customer 2008
2009,37,32,Albuquerque,New Mexico,Customer 2009
2010,30,94,Irving,Texas,Customer 2010
2011,29,92,Chesapeake,Virginia,Customer 2011
2012,27,35,Mesa,Arizona,Customer 2012
2013,26,96,Fremont,California,Customer 2013
2014,36,11,Austin,Texas,Customer 2014
2015,28,45,Oakland,California,Customer 2015
2016,29,54,Aurora,Colorado,Customer 2016
2017,26,60,Lexington,Kentucky,Customer 2017
2018,33,33,Tucson,Arizona,Customer 2018
2019,36,34,Fresno,California,Customer 2019
2020,37,44,Virginia Beach[m],Virginia,Customer 2020
2021,34,20,Washington,District of Columbia,Customer 2021
2022,29,9,Dallas,Texas,Customer 2022
2023,31,8,San Diego,California,Customer 2023
2024,33,52,Cleveland,Ohio,Customer 2024
2025,37,93,Garland,Texas,Customer 2025
2026,40,64,St. Louis,Missouri,Customer 2026
2027,28,70,Lincoln,Nebraska,Customer 2027
2028,37,18,Seattle,Washington,Customer 2028
2029,28,92,Chesapeake,Virginia,Customer 2029
2030,31,38,Kansas City,Missouri,Customer 2030
2031,30,4,Houston,Texas,Customer 2031
2032,38,75,Durham,North Carolina,Customer 2032
2033,30,49,Tampa,Florida,Customer 2033
2034,37,88,Gilbert,Arizona,Customer 2034
2035,26,22,El Paso,Texas,Customer 2035
2036,35,80,Laredo,Texas,Customer 2036
2037,36,66,Pittsburgh,Pennsylvania,Customer 2037
2038,37,97,Boise,Idaho,Customer 2038
2039,35,16,Charlotte,North Carolina,Customer 2039
2040,38,98,Richmond,Virginia,Customer 2040
2041,35,84,Lubbock,Texas,Customer 2041
2042,30,90,North Las Vegas,Nevada,Customer 2042
2043,31,21,Boston,Massachusetts,Customer 2043
2044,31,78,Jersey City,New Jersey,Customer 2044
2045,34,50,New Orleans,Louisiana,Customer 2045
2046,28,95,Hialeah,Florida,Customer 2046
2047,36,28,Las Vegas,Nevada,Customer 2047
2048,39,16,Charlotte,North Carolina,Customer 2048
2049,36,71,Orlando,Florida,Customer 2049
2050,34,16,Charlotte,North Carolina,Customer 2050
2051,37,9,Dallas,Texas,Customer 2051
2052,29,9,Dallas,Texas,Customer 2052
2053,29,69,Plano,Texas,Customer 2053
2054,31,12,Jacksonville,Florida,Customer 2054
2055,31,70,Lincoln,Nebraska,Customer 2055
2056,34,39,Colorado Springs,Colorado,Customer 2056
2057,39,57,Santa Ana,California,Customer 2057
2058,38,2,Los Angeles,California,Customer 2058
2059,35,52,Cleveland,Ohio,Customer 2059
2060,36,48,Arlington,Texas,Customer 2060
2061,33,34,Fresno,California,Customer 2061
2062,33,51,Wichita,Kansas,Customer 2062
2063,37,17,Indianapolis,Indiana,Customer 2063
2064,25,51,Wichita,Kansas,Customer 2064
2065,25,8,San Diego,California,Customer 2065
2066,31,70,Lincoln,Nebraska,Customer 2066
2067,28,6,Philadelphia[e],Pennsylvania,Customer 2067
2068,31,77,Fort Wayne,Indiana,Customer 2068
2069,36,27,Oklahoma City,Oklahoma,Customer 2069
2070,37,48,Arlington,Texas,Customer 2070
2071,29,29,Louisville,Kentucky,Customer 2071
2072,29,58,Riverside,California,Customer 2072
2073,26,18,Seattle,Washington,Customer 2073
2074,34,27,Oklahoma City,Oklahoma,Customer 2074
2075,33,10,San Jose,California,Customer 2075
2076,27,46,Minneapolis,Minnesota,Customer 2076
2077,27,94,Irving,Texas,Customer 2077
2078,29,51,Wichita,Kansas,Customer 2078
2079,39,23,Detroit,Michigan,Customer 2079
2080,26,62,Henderson,Nevada,Customer 2080
2081,37,26,Memphis,Tennessee,Customer 2081
2082,28,86,Reno,Nevada,Customer 2082
2083,33,3,Chicago,Illinois,Customer 2083
2084,32,22,El Paso,Texas,Customer 2084
2085,29,88,Gilbert,Arizona,Customer 2085
2086,31,78,Jersey City,New Jersey,Customer 2086
2087,26,42,Omaha,Nebraska,Customer 2087
2088,31,4,Houston,Texas,Customer 2088
2089,31,92,Chesapeake,Virginia,Customer 2089
2090,37,44,Virginia Beach[m],Virginia,Customer 2090
2091,39,72,Irvine,California,Customer 2091
2092,33,42,Omaha,Nebraska,Customer 2092
2093,27,19,Denver,Colorado,Customer 2093
2094,35,63,Saint Paul,Minnesota,Customer 2094
2095,29,99,Baton Rouge,Louisiana,Customer 2095
2096,32,17,Indianapolis,Indiana,Customer 2096
2097,30,54,Aurora,Colorado,Customer 2097
2098,28,30,Baltimore,Maryland,Customer 2098
2099,25,31,Milwaukee,Wisconsin,Customer 2099
2100,29,8,San Diego,California,Customer 2100
2101,34,7,San Antonio,Texas,Customer 2101
2102,38,22,El Paso,Texas,Customer 2102
2103,29,60,Lexington,Kentucky,Customer 2103
2104,27,50,New Orleans,Louisiana,Customer 2104
2105,33,63,Saint Paul,Minnesota,Customer 2105
2106,38,4,Houston,Texas,Customer 2106
2107,54,27,Oklahoma City,Oklahoma,Customer 2107
2108,21,99,Baton Rouge,Louisiana,Customer 2108
2109,47,45,Oakland,California,Customer 2109
2110,24,25,Portland,Oregon,Customer 2110
2111,69,49,Tampa,Florida,Customer 2111
2112,40,93,Garland,Texas,Customer 2112
2113,68,41,Raleigh,North Carolina,Customer 2113
2114,37,39,Colorado Springs,Colorado,Customer 2114
2115,29,99,Baton Rouge,Louisiana,Customer 2115
2116,25,44,Virginia Beach[m],Virginia,Customer 2116
2117,62,15,San Francisco,California,Customer 2117
2118,28,34,Fresno,California,Customer 2118
2119,44,19,Denver,Colorado,Customer 2119
2120,51,87,Glendale,Arizona,Customer 2120
2121,27,15,San Francisco,California,Customer 2121
2122,21,91,Norfolk,Virginia,Customer 2122
2123,61,24,Nashville,Tennessee,Customer 2123
2124,32,43,Long Beach,California,Customer 2124
2125,47,100,Spokane,Washington,Customer 2125
2126,61,37,Atlanta,Georgia,Customer 2126
2127,67,69,Plano,Texas,Customer 2127
2128,24,94,Irving,Texas,Customer 2128
2129,51,82,Chandler,Arizona,Customer 2129
2130,31,52,Cleveland,Ohio,Customer 2130
2131,45,30,Baltimore,Maryland,Customer 2131
2132,39,66,Pittsburgh,Pennsylvania,Customer 2132
2133,36,97,Boise,Idaho,Customer 2133
2134,69,46,Minneapolis,Minnesota,Customer 2134
2135,24,13,Fort Worth,Texas,Customer 2135
2136,35,2,Los Angeles,California,Customer 2136
2137,37,75,Durham,North Carolina,Customer 2137
2138,32,83,Buffalo,New York,Customer 2138
2139,34,38,Kansas City,Missouri,Customer 2139
2140,35,24,Nashville,Tennessee,Customer 2140
2141,26,50,New Orleans,Louisiana,Customer 2141
2142,59,62,Henderson,Nevada,Customer 2142
2143,53,51,Wichita,Kansas,Customer 2143
2144,53,47,Tulsa,Oklahoma,Customer 2144
2145,48,20,Washington,District of Columbia,Customer 2145
2146,32,91,Norfolk,Virginia,Customer 2146
2147,22,12,Jacksonville,Florida,Customer 2147
2148,42,49,Tampa,Florida,Customer 2148
2149,52,80,Laredo,Texas,Customer 2149
2150,46,72,Irvine,California,Customer 2150
2151,24,17,Indianapolis,Indiana,Customer 2151
2152,39,65,Cincinnati,Ohio,Customer 2152
2153,32,74,Toledo,Ohio,Customer 2153
2154,36,94,Irving,Texas,Customer 2154
2155,68,56,Honolulu,Hawaii,Customer 2155
2156,46,33,Tucson,Arizona,Customer 2156
2157,29,21,Boston,Massachusetts,Customer 2157
2158,45,75,Durham,North Carolina,Customer 2158
2159,63,61,Stockton,California,Customer 2159
2160,34,79,St. Petersburg,Florida,Customer 2160
2161,32,27,Oklahoma City,Oklahoma,Customer 2161
2162,55,15,San Francisco,California,Customer 2162
2163,42,60,Lexington,Kentucky,Customer 2163
2164,46,92,Chesapeake,Virginia,Customer 2164
2165,67,49,Tampa,Florida,Customer 2165
2166,26,59,Corpus Christi,Texas,Customer 2166
2167,53,32,Albuquerque,New Mexico,Customer 2167
2168,61,6,Philadelphia[e],Pennsylvania,Customer 2168
2169,50,90,North Las Vegas,Nevada,Customer 2169
2170,30,1,New York,New York,Customer 2170
2171,48,41,Raleigh,North Carolina,Customer 2171
2172,51,89,Winstonâ€“Salem,North Carolina,Customer 2172
2173,70,35,Mesa,Arizona,Customer 2173
2174,43,25,Portland,Oregon,Customer 2174
2175,66,29,Louisville,Kentucky,Customer 2175
2176,39,38,Kansas City,Missouri,Customer 2176
2177,21,94,Irving,Texas,Customer 2177
2178,24,54,Aurora,Colorado,Customer 2178
2179,64,83,Buffalo,New York,Customer 2179
2180,32,51,Wichita,Kansas,Customer 2180
2181,59,91,Norfolk,Virginia,Customer 2181
2182,39,42,Omaha,Nebraska,Customer 2182
2183,42,5,Phoenix,Arizona,Customer 2183
2184,37,92,Chesapeake,Virginia,Customer 2184
2185,56,25,Portland,Oregon,Customer 2185
2186,28,50,New Orleans,Louisiana,Customer 2186
2187,67,10,San Jose,California,Customer 2187
2188,39,16,Charlotte,North Carolina,Customer 2188
2189,58,42,Omaha,Nebraska,Customer 2189
2190,68,99,Baton Rouge,Louisiana,Customer 2190
2191,29,13,Fort Worth,Texas,Customer 2191
2192,21,55,Anaheim,California,Customer 2192
2193,27,74,Toledo,Ohio,Customer 2193
2194,36,16,Charlotte,North Carolina,Customer 2194
2195,62,81,Madison,Wisconsin,Customer 2195
2196,37,79,St. Petersburg,Florida,Customer 2196
2197,37,90,North Las Vegas,Nevada,Customer 2197
2198,70,69,Plano,Texas,Customer 2198
2199,50,71,Orlando,Florida,Customer 2199
2200,41,29,Louisville,Kentucky,Customer 2200
2201,32,95,Hialeah,Florida,Customer 2201
2202,41,43,Long Beach,California,Customer 2202
2203,64,18,Seattle,Washington,Customer 2203
2204,37,23,Detroit,Michigan,Customer 2204
2205,62,52,Cleveland,Ohio,Customer 2205
2206,58,79,St. Petersburg,Florida,Customer 2206
2207,25,28,Las Vegas,Nevada,Customer 2207
2208,65,8,San Diego,California,Customer 2208
2209,30,34,Fresno,California,Customer 2209
2210,30,99,Baton Rouge,Louisiana,Customer 2210
